5,"February 17, 2018"," For $10 it is worth it if RPN is your thing. The only change I can ask for is to make the font on the virtual keys bigger or bolder- they're tough to read especially with the screen brightness anything less than 100%.  Great app otherwise! Been using the app now for about two and a half years, and s...Full ReviewFor $10 it is worth it if RPN is your thing. The only change I can ask for is to make the font on the virtual keys bigger or bolder- they're tough to read especially with the screen brightness anything less than 100%.  Great app otherwise! Been using the app now for about two and a half years, and still have no complaints. I would still suggest making the key font a bit bigger though."
5,"January 21, 2018"," Very very good. This calculator is what real engineers use. Just redownloaded it onto my 3rd phone since I purchased the app years ago. No repaying, and no hasstle, again. I especially like the tactile response it gives via slight vibration. HP designed special clicking buttons for that, and it wasn...Full ReviewVery very good. This calculator is what real engineers use. Just redownloaded it onto my 3rd phone since I purchased the app years ago. No repaying, and no hasstle, again. I especially like the tactile response it gives via slight vibration. HP designed special clicking buttons for that, and it wasn't overlooked in this app's software."
5,"April 22, 2016",15C Great App Works very much like my old 15C did with one exception. I have been unable to set my display to a default of just 2 decimal points. I will use fix 2 and all is fine until I shut the app off; at which time it reverts back to the 4 decimal point default. Perhaps someone who knows how can pass it along...Full ReviewWorks very much like my old 15C did with one exception. I have been unable to set my display to a default of just 2 decimal points. I will use fix 2 and all is fine until I shut the app off; at which time it reverts back to the 4 decimal point default. Perhaps someone who knows how can pass it along to me.
5,"April 11, 2014","The old familiar Having used HP calculators with RPN for 30 years and the 15C for 20 of those, I am very pleased with this app. It is even bigger on a tablet than the original. Also use one on my phone."
4,"February 9, 2014",Works OK. Not quite the same as the HP coded one for iPhone:but also not $40 Australian dollars. Well worth the money for people who have used a real calculator - not one of those useless things that has an equals button
5,"June 1, 2015","As close as you'll get to the real thing I still use my HP15C, but when I don't have it on me this app is darn near like the real thing. The main difference is that there are no real buttons to push, but the haptic feedback is helpful in that regard. In addition, the size of the calculator display on my S4 is almost exactly the same size a...Full ReviewI still use my HP15C, but when I don't have it on me this app is darn near like the real thing. The main difference is that there are no real buttons to push, but the haptic feedback is helpful in that regard. In addition, the size of the calculator display on my S4 is almost exactly the same size as the actual calculator."
4,"April 22, 2016",Great HP 15C calculator The best 15C emulator I've have seen and used. Once you have tried RPN for real you're hooked for life!.. ☺ The only thing I miss is the tactile feedback my trusty old (30+ years) HP 15C gives me... ☺
5,"November 28, 2013",Works great. Works just like my old 15C. Obviously it's not as durable and doesn't have the tactile keys. But it's the next best thing to having my real HP 15c back. I owned three of them before moving up to the HP 32S and 48 GX.
4,"September 29, 2014","Nice quality, small display This is a nice implementation of my favorite calculator. The display is a bit small and hard to read. In fact, the entire image is a little more cramped than than it needs to be. The functions are solid so I still gave it four stars."
5,"November 11, 2013","Love this app! I wasn't a big 15c user, but I've always been a big 12c and 28x user. Seems the 15c is a great blend of the two. And this app makes it feel almost real. I haven't noticed any bugs or calculation flaws, so this is five stars for me."
5,"December 27, 2016"," Great app!  The ten bucks I spent on this app is insignificant in comparison to the money I spent on the hardcopy.  I still carry the original around in my backpack, but the only time it ever sees daylight is when my phone battery is dying.  Having the HP15c with me everywhere is priceless.  I even ...Full ReviewGreat app!  The ten bucks I spent on this app is insignificant in comparison to the money I spent on the hardcopy.  I still carry the original around in my backpack, but the only time it ever sees daylight is when my phone battery is dying.  Having the HP15c with me everywhere is priceless.  I even have the HP48G installed on my phone, but almost always use this instead."
5,"April 7, 2014","As good as the original I've used the 15c since it came out when I was an electronic tech, then as an engineering student, and for more than 20 years as engineer.  RPN is always the fastest way to get accurate calculations."
5,"December 13, 2015",Just like the real thing I have an original from 1986 that i use every day. I have a new limited edition version that i also use every day as i always misplace one. When i can find either i use this. Proper engineers calculator. Steve
