5,"June 25, 2018"," Its perfect in my phone despite few mistakes for instance please rectify 
the electron mass"
5,"April 6, 2018", The most suitable scientific calculator for my phone
4,"May 2, 2018", excellent working
5,"April 3, 2018", I like it
5,"May 16, 2018", great app very useful
5,"June 25, 2018", Better than others.
5,"June 9, 2018", Supper
5,"June 6, 2018", Smply and best app
4,"April 7, 2018", It cool
4,"June 1, 2018", Good app
3,"June 23, 2018", Simply best
5,"June 27, 2018", Nice app
5,"May 5, 2018", Awesome
5,"May 16, 2018", great
5,"May 17, 2018", Good
5,"July 12, 2018", Brilliant
5,"April 8, 2018", excellent
5,"May 23, 2018", Best
4,"June 8, 2018", good
5,"July 4, 2018", Good
5,"April 4, 2018", Lul nibba you got me rekt
5,"February 13, 2018", This is a fantastic app. Well done the developers and keep it up!
5,"January 20, 2018", It's nice app has a cool user interface.
5,"January 20, 2018", Very nice to use this application everyone download it .
5,"May 20, 2018", good calculator for every phone i like this appp.
4,"March 15, 2018", The key layout has a good familiarity
1,"March 30, 2018", Calculation problems
1,"February 17, 2018", Adds are displayed frequently
5,"February 23, 2018", Very useful for us
5,"March 15, 2018", Exotix
4,"February 6, 2018", Nice app
5,"March 27, 2018", I love it
5,"March 28, 2018", Good App
5,"May 1, 2018", Good job
5,"March 17, 2018", Better
5,"March 22, 2018", Awesome
4,"March 29, 2018", Good
1,"June 29, 2018", This app so bad
4,"June 24, 2018", We all like it so much
1,"March 11, 2018", I can't use exponents
1,"January 23, 2018", Where are the fractions? ?!!😠😠😠😠😈😈😈😈😈😈😈😈
5,"January 19, 2018", Perfect scientific calculator for school or home use
5,"January 20, 2018", i like this scientific calculator. nice interface.
5,"January 20, 2018", Helpful scientific calculator especially for students
3,"July 9, 2018", More ads
4,"February 2, 2018", Abishake AS. Nice
5,"March 6, 2018", it's an great app
5,"March 28, 2018", Semma
3,"April 8, 2018", Super
5,"April 9, 2018", Super
5,"March 23, 2018", Good one
5,"April 11, 2018", xo perfect
4,"May 27, 2018", Best app
5,"May 29, 2018", Very good
5,"June 12, 2018", Very good
5,"March 9, 2018", nice
5,"April 10, 2018", Good
5,"May 28, 2018", Outstanding
5,"June 4, 2018", Good
