5,"July 18, 2018"," Fun game. Some basic instructions would be helpful. I have no idea about 
the explanation for which numbers pop up after you move. Or what the 
special modes are for?"
5,"June 30, 2018", You can not get to 9 the game won't let you...
3,"June 28, 2018", It has too many noisy ads.
5,"July 5, 2018", This game is mind-blowing
5,"June 28, 2018", I love it....especially when l tired at night.
5,"July 13, 2018", Is a gud game
5,"July 4, 2018", I hope I am able to get to level 9.
5,"July 2, 2018"," Very enjoyable, I love it!"
5,"July 5, 2018", i like game
5,"July 10, 2018", Beautiful game
5,"June 29, 2018", Addicting
4,"July 14, 2018", Supper
5,"June 27, 2018", love it
5,"July 12, 2018", Great game
5,"June 30, 2018", Nice game
5,"July 4, 2018", Very challenging
5,"July 7, 2018", Love it...
5,"July 7, 2018", Nice
5,"July 4, 2018", Good
5,"July 8, 2018", Great
5,"July 13, 2018", great
5,"July 17, 2018", Awesome
5,"June 13, 2018"," Addictive little game,trying to get further than 7 ATM but only been 
playing couple of days"
4,"June 2, 2018", Great game but to many adds. Just as you get in rhythm an add pops up.
5,"June 15, 2018"," So addictive and I cant stand for anything to get the best of me... I made 
it to 8 haha but I lose... start back over!"
5,"May 24, 2018", So hard to get the 9
5,"June 5, 2018", some time its stuck
5,"June 11, 2018", It's a addicted game
3,"May 28, 2018", to many interuptions by ads
5,"May 30, 2018", This game is so fun
5,"June 16, 2018", I am fond of this game
5,"May 27, 2018", Way to many ads
5,"June 9, 2018", This is the best number switch game that I have ever played.
5,"June 21, 2018", It is a great little time waster.
4,"May 24, 2018", nice mind game
5,"June 7, 2018", Addicting for sure!
5,"May 31, 2018", To many ads
5,"June 10, 2018", Hard to get the nine but its still fun
5,"June 13, 2018", It's alright
5,"May 31, 2018", Fun so far just to many ads
5,"June 14, 2018", I like the game keeps me entertained
4,"June 15, 2018", Fun game hard to get passed 7
5,"June 9, 2018", Addicting!
5,"June 10, 2018", Great game... Enjoying to the core... Do something about the ad's
4,"May 31, 2018", I m loving it
5,"June 4, 2018", Real puzzle. Mind blowing
5,"May 24, 2018", love it!!
5,"May 28, 2018", Grt
5,"June 16, 2018", Very superb and cool
5,"May 27, 2018", Very amazing
5,"June 30, 2018", Ndhc
5,"June 21, 2018", Super
4,"June 3, 2018", Good game
4,"June 7, 2018", Work for mind
5,"June 20, 2018", Very challenging
5,"May 24, 2018", Great
5,"May 27, 2018", Great
5,"May 27, 2018", Awesome
5,"June 1, 2018", Good
5,"June 1, 2018", nice
5,"June 27, 2018", Gr8
5,"May 23, 2018", Strategy! I LOVE this game! SUPER time waster!
5,"May 22, 2018", Nice time waster. 😉
5,"May 23, 2018", Its ok
5,"May 24, 2018", This game is so cool.
5,"May 21, 2018", Awesome game.
5,"May 23, 2018", Hooked.....
5,"May 23, 2018", Awesome game
5,"May 29, 2018", Nice game
5,"May 21, 2018", Awesome
5,"May 23, 2018", Addictive
5,"May 20, 2018"," So fun. I'm obsessed, can't stop playing."
5,"May 19, 2018"," Almost got it the first time. Is that me or is that the same? Not sure. Fun 
though"
5,"May 20, 2018", Awesome fun. Very addictive.
5,"May 20, 2018", Cool pass time
5,"May 20, 2018", Excellent Game
5,"May 26, 2018"," I really like this game. Fast moving and fun. Gotten close but can't get a 
9."
5,"May 15, 2018", I like
5,"May 22, 2018", Very addicting. Love it.
5,"May 19, 2018", ‌this game is so beutifull
5,"May 19, 2018", Ok
5,"May 20, 2018", Awesome game
4,"May 19, 2018", Fun
5,"May 19, 2018", I love it challenging and fun gets my mind moving in the morning
5,"May 14, 2018", Very good game
5,"May 19, 2018", Addictive
4,"May 9, 2018"," Its a good game time passer good numbers game i can understand developers 
need to be paid and bills etc but it's hard that the ads pop right in the 
middle of game play and accidently click onto that ad &have to start over 
each timecould the ads be placed after each round is played"
5,"May 9, 2018", its so addictive. its 2 Am and i'm still playing!!
5,"May 13, 2018", Good way to waste some time while doing your business.
4,"May 8, 2018"," good times, nice way to number"
3,"May 9, 2018", would be nice if there was some type of background music
5,"May 11, 2018", Addicting puzzle. Great!
5,"May 14, 2018", Super
5,"May 13, 2018", Fast & fun!
4,"May 10, 2018", Nice game
3,"May 11, 2018", Good Good game
5,"May 11, 2018", Nice
5,"May 3, 2018", I can't stop playing!
5,"May 6, 2018", Seriously want to get passed 7! Lol
5,"May 5, 2018"," Keep coming back to it, determined to win !"
5,"May 8, 2018", It is a good game.
5,"May 7, 2018", I ❤❤❤❤❤❤❤❤❤❤❤❤❤really ❤❤❤❤❤💚❤❤❤❤❤❤❤❤❤❤❤it
5,"May 4, 2018", Great game
5,"May 7, 2018", Nice game
5,"May 1, 2018", Think its impossible. Give it one more t t u dont h as vr the patienc re l
5,"April 29, 2018"," I love puzzles and this one is a great addition to my small puzzle games 
collection."
5,"May 1, 2018", After last update it doesn't work
4,"May 9, 2018", great to get your mind off of stress.
5,"April 30, 2018", I'm too busy playing it9
5,"April 28, 2018", Nice game
5,"May 22, 2018", Super
1,"April 29, 2018"," It becomes aggressive wen u rchin the 3rd 8 ...its not impossible to score 
9 if it gives the numbers how normally it does..."
5,"April 27, 2018", nice game
3,"April 26, 2018", Ok
5,"April 27, 2018", Addicted
5,"April 27, 2018", Great
1,"April 12, 2018", So many ads you can't make 2 moves without an ad popping up.  And even worse you have to sit through part of the ad because it's the ones with the fast forward button that loads before you can exit he ad. Whoever came up with that type of as should be shot . Other than that coughs be able cool game
5,"April 15, 2018", Love the game but way to many ads.  Seems like you have to watch a 30 sec ad for every 10 moves.  It is a bit excessive. I going going to delete the game
5,"April 7, 2018", In the beginning it was eh cuz I didn't know how to play you know I do know how to play and my score went through the roof 20000 + points just on the second game
3,"March 27, 2018", This game is addictive the only down fall is the adds every two mins for 30 seconds its that annoying it makes me want to stop playing and delete the game
5,"March 23, 2018", Add are horrible.  I paid to get rid of the ass and they are still there.
2,"March 23, 2018"," Paid to remove the ridiculous number of ads, and it still shows ads...shady"
5,"April 21, 2018", Cannot stop playing.
1,"May 2, 2018"," This game can not complete because the number after sometime are double or 
triple"
2,"April 4, 2018", Ads in middle of the game 😵 uninstalled
5,"May 19, 2018", Addictive. Impossible to put down. Love it.
4,"April 9, 2018", Can't quit playing!
5,"March 15, 2018", بسیار بی نظیر
5,"April 22, 2018", So far I liked the game but i'm into numbers.
5,"April 3, 2018", Highly addicting be warned
5,"April 1, 2018", Too much adds
5,"May 28, 2018", Super puzzle game
5,"April 5, 2018", Love it. Keeps me going 4 hours at times
5,"April 17, 2018", Its Good Game To Sharp The Mind
5,"March 21, 2018", Too many ads....
5,"May 3, 2018", The game is very addictive & fun to play. Loved it.
2,"March 28, 2018", Love the game but to many ads and videos
5,"March 24, 2018", عالی بود
5,"March 26, 2018", I like it
5,"April 12, 2018", Super game
5,"March 16, 2018", Colorfully relaxing
5,"March 18, 2018", Nice game
5,"March 22, 2018", Best game
5,"April 8, 2018", Good
5,"April 16, 2018", nice
5,"April 17, 2018", Nice
1,"March 7, 2018"," WHY DOES A PERSON HAS TO PAY FOR THE ADS TO BE REMOVED ? WE SHOULDN'T HAVE TO PAY FOR SOMETHING THAT MAKE THE GAME HARD AND BAD TO ENJOY THE GAME . I'M GOING TO TRY THIS GAME OUT ,  AND WILL LEAVE ANOTHER COMMENT . BLESSING !!"
4,"March 14, 2018", I hope give us one or two chances before game over socially for who reached to number 8
5,"March 18, 2018", Only thing i dont like ads
5,"March 7, 2018", Its a best puzzle game ever
5,"March 6, 2018"," Thank you , amusing !"
5,"March 9, 2018", Best game I ever played... I luv to play all day👌
5,"March 9, 2018", Its just too lovely. I enjoy the challenge
1,"March 9, 2018", You suck!!!!!!!
4,"February 21, 2018", Love this game but WAY too many ads
5,"February 20, 2018", All good but difficult to get 9
5,"March 4, 2018", Its grade fun and you just want to try again and again
4,"March 6, 2018", Keeps me glued...
5,"February 20, 2018", عالی
3,"March 1, 2018", G N
3,"December 18, 2017", Way too many ads.  I understand they are revenue but it's super intrusive
2,"December 17, 2017", Fun but way too many ads. There's a full screen add with sound every 30 seconds to a minute at most.
1,"December 23, 2017", ads EVERYWHERE
4,"January 2, 2018", It's a great time killer
4,"February 10, 2018", I liked it.
5,"February 15, 2018", interesting game
1,"February 25, 2018", It is good
3,"December 15, 2017", Nice.  Game
5,"December 13, 2017", awesome
1,"October 31, 2017", Ads interrupt gameplay. I also don't understand the gameplay but can't be bothered because of the ads that pops up just when you're trying to make a move.
1,"September 28, 2017", Bleddy f...k too many advertisement every move one add getting irritating now uninstalling. Never suggest any one otherwise remove the ads
1,"October 2, 2017"," Forced ads extremely often. They make it so it runs to an ad the instant before you tap so that you're forced to clock on the ad. Otherwise, I love the game. One of a kind and a great way to relax"
3,"July 7, 2017", Adds should not interrupt the game. It ruins the game
5,"July 12, 2017", Interesting Amazing Wonderful And So On
5,"July 6, 2017", Great game hope i will reach the 9s
5,"October 15, 2017", I love it. It's fun and makes you think.
5,"August 11, 2017", This game is a great game because I love numbers♥♥♡♡★★☆☆  My brother loves this game♥♥♥♥♥♥
1,"September 30, 2017", Too many ads
5,"May 24, 2017", Aw some
5,"December 5, 2017", رائعة جداً ومسلية جداً
5,"September 30, 2017", Ahhh dont be so mean.... cnt cross 7
5,"July 9, 2017", It's very nice game
5,"March 4, 2017", ممتعة
5,"June 20, 2017"," Fun, simple, challenging."
5,"May 31, 2017", Osm
5,"December 4, 2017", Its an awesome game
3,"November 2, 2017", Average
4,"November 17, 2017", Awesome!
5,"May 8, 2017", Cool
3,"October 13, 2017", Love this game
5,"October 17, 2017", Great game
5,"November 23, 2017", Good game
5,"May 27, 2017", It is awsome
5,"October 1, 2017", nice game
3,"November 8, 2017", Good
5,"September 18, 2017", Challenging
5,"August 16, 2017", Good
3,"September 22, 2017", Good
5,"February 9, 2017", Good
5,"January 1, 2017", Addictive
2,"December 26, 2016",Error Numbers don't go where I want them to.
5,"December 24, 2016", Great game
5,"October 20, 2016",It's good It's good mind relaxing game
5,"October 21, 2016", Simple amd fun..
5,"October 21, 2016", Like it.
5,"October 27, 2016",Cool Attractive
5,"October 12, 2016",Addiction Best to kill the time
5,"October 12, 2016",Amazing Iiiii
5,"October 21, 2016",Addictive It is a very fun game. Very addictive. If I were you I WOULD DOWNLOAD THIS GAME.
5,"September 27, 2016",Very addictive! I like this game!
5,"October 8, 2016",Gr8 Gr8 game gr8 concept addicted superb work
5,"October 3, 2016",Nice game I like it
5,"October 10, 2016",Nice I love it
5,"October 19, 2016",Nice game Wow
5,"March 21, 2017", Amazing
5,"September 18, 2016",Lol Jghj
5,"September 30, 2016", Awsm
4,"September 10, 2016",Oh god why It took me a lot of time to get over 2048 .. now I'm back to get addicted on this game
5,"September 3, 2016", Funny
5,"June 19, 2016",Great Addictive
3,"April 13, 2015"," Light game, finding it interesting."
2,"March 19, 2018"," I like the game, but the ads are very disruptive to the game play. I'm fine if I get a bonus for watching an ad, but it they pop-up while I'm trying to poke things, I get frustrated."
1,"October 19, 2017", This is the most extremely ads game. Every 1 or 2 moves u will see ads. The game is good but the owner of this game is too greedy
5,"July 14, 2018", Addicted and but too many adds every twenty seconds C-mon
1,"November 17, 2017", Ads interrupt constantly. It's ridiculous. Would rather play the Facebook version of this.
5,"September 20, 2017", my highest is 8...i can't stop playing...i really want to make it 9...
2,"December 29, 2016", I created 9 but it seem like 6
2,"April 24, 2018", I can't even get to 8
4,"May 15, 2018", Addicted being playing
5,"May 28, 2017", It is the best game that i have seen  please download it and have fun
5,"May 31, 2017", Don't install it
5,"May 21, 2018", Nice game.. Very challenging
5,"October 15, 2016",Abid Nice one
5,"March 5, 2018", ManajunathaReddy
5,"November 12, 2017", It's fun
4,"August 27, 2017", Best game
5,"September 25, 2017", Interesting game
5,"December 8, 2017", Good  work
5,"May 31, 2018", Very good
5,"July 17, 2018", Cool
5,"May 19, 2018", Love it
