1,"May 2, 2018"," I used to love this game but it just caused my s9+ to freak out just now. 
Screen kept brightening and dimming, drop down menu opening and closing at 
whim, and menu selections being made on own.. like I was being hacked while 
playing the game. I will be uninstalling."
5,"January 1, 2018", I always liked his game! It helped me with adding bigger numbers without calculating. If you haven't already tried this game... YOU SHOULD!!!!😍😍😍😍😍😍😋😇😇😇😀😀😀😊😊😊😘😘😘☺☺☺😃😃😃😃😄😄😄😅😅😅😅😅😅😆😆😆😉😉😉😙😙😙😏😏😗😗😘😘😍😃😂😂😎😎😊😊😋😋😁😁😁😁😀😀☺☺☺☺ It's the best game that ...Full ReviewI always liked his game! It helped me with adding bigger numbers without calculating. If you haven't already tried this game... YOU SHOULD!!!!😍😍😍😍😍😍😋😇😇😇😀😀😀😊😊😊😘😘😘☺☺☺😃😃😃😃😄😄😄😅😅😅😅😅😅😆😆😆😉😉😉😙😙😙😏😏😗😗😘😘😍😃😂😂😎😎😊😊😋😋😁😁😁😁😀😀☺☺☺☺ It's the best game that could exist!!!!!!!!
2,"December 4, 2017", Was a good game until the ads were changed. The full screen ads pop up with no warning and are too easy to click when trying to interact with the game. Uninstalling.
5,"May 4, 2018"," Addicted. Playing for years. Everything is at its best except advertisement 
part!"
3,"January 9, 2018"," Was 5 stars, addition of full screen ads drops it to 3. Poorly done devs."
5,"March 1, 2018", This game without undo is great its more challenging even thoughg if you made a mistake it could ruin the whole game
5,"May 17, 2018"," Best game ever... only one issue: WHERE IS THE PVP!? If you put it on the 
achievements, you should make it available."
5,"November 21, 2017"," Thanks for replying, I been playing this game for years. By the way, thank you again to fixing the game by an update."
5,"March 20, 2018"," Love the extra modes like survival, how smoothly the games runs, the ability to play on bigger boards and night mode. The background music is very distinctive; I think it works well. Thumbs up for the best version I've found!"
5,"January 10, 2018"," This has night view with dark background, exactly what I look for in all games. A well executed game app!"
2,"December 26, 2017", Favorite game until they ruined it by changing playing screen that is now distracting with larger ad. Destroyed playing experience. Deleting after this review.
1,"May 13, 2018"," I don't mind ads. I don't mind popups from time to time, but popups with 
the sound on is unacceptable."
1,"January 31, 2018", The ads are terrible now and the playing experience is ruined. Uninstall.
3,"November 21, 2017", I love this game but now the ads appear at the bottom and they cover part of the board. It doesn't help because I'm concentrating more to not look at the flashing ad instead of playing
5,"November 22, 2017", Great way to pass the time on a sick day. Just what I needed.😊
5,"December 18, 2017", Love this game...love that its math and it's really addicting
5,"February 13, 2018", Ugh!!! This game is so addicting!!! Can't study for my exam now!
4,"December 16, 2017", Hey please add multiplayer mode to it so that 2 player can compete  each other
5,"June 30, 2018"," This game is really entertaining because I have screen time,but this game I 
can play anytime, it's good and it is a challenge for me because to me it's 
a challange,my highest is 256."
5,"January 21, 2018", Really love this game it juggles ur mind to let u think what's the next step u know
5,"March 11, 2018", It's okay to waste your loneliness
5,"March 25, 2018", Love it. No time limits and you csn stop and start just as you like.
5,"December 27, 2017", Great fun and quite challenging. Trying to beat your own best score makes it addictive.
3,"April 6, 2018"," Just remove the guide or make it pleasant to see, no animation swiping pages and makes a really ugly experience"
5,"November 27, 2017", Short. Light.and easy to play. Ideal for short break
2,"February 26, 2018", I think that thia game is boring
1,"February 5, 2018", unable to find PvP game of 2048 from you..kindly help
5,"February 4, 2018", This game is challenging to brain and I like it.
2,"January 26, 2018", Too many annoying add
4,"November 29, 2017", I prefer to pay to remove the ads.
2,"December 6, 2017", Achievements aren't working and ads are too intrusive. There are much better versions of this game on Play Store
5,"February 17, 2018", Very addictive and challenging. Great time passer!
3,"December 24, 2017", I used to play multiplayer mode. So where is it now?
5,"November 30, 2017", I never stop playing it.
5,"May 13, 2018", I love it! It's so fun!
5,"November 22, 2017", Best time cutter game👍👍
5,"January 23, 2018", I won it with 21000 plus score ;)
5,"April 19, 2018"," Can do this game any time, any where."
4,"April 27, 2018", There's no undo option however.
5,"February 20, 2018", The best game in existence !!
5,"May 27, 2018", Mind twister.. love to play Always.. could add more challenging modes
5,"April 2, 2018", It's so addicting
5,"May 18, 2018", Best game and a good offline single player time killer
5,"April 17, 2018", So goodgame for android
5,"November 16, 2017", Thank you for the fix with the permissions! Fun game!
5,"June 12, 2018", It's the best game I ever seen
1,"February 22, 2018", Adds take up too much space
5,"May 26, 2018", Amazing game it makes you think and improvise
5,"January 31, 2018", Great time killer. Fun challenging game.
5,"December 8, 2017", Nice time pass
5,"April 6, 2018", 👌👌but logic
5,"January 11, 2018", It is a knowledge game and intesting game
5,"April 24, 2018", Super addictive 😊 love love love it.
