5,"February 10, 2016","Amazing customer service & game! Not only is the game made extremely well. It has many incredible aspects like creating your own background and tile colors. Also, my game got stuck around 700,000 score and I sent them an email explaining what happened. They got back to me in less than a day and talked me through how to fix it. Incr...Full ReviewNot only is the game made extremely well. It has many incredible aspects like creating your own background and tile colors. Also, my game got stuck around 700,000 score and I sent them an email explaining what happened. They got back to me in less than a day and talked me through how to fix it. Incredible game and incredible customer service. 5 stars without a doubt!"
4,"February 24, 2016","Nice Who ever created this really knew their stuff. The first time I played this game I got to 2048 and then just kept going. I'm still playing on that same round,  and my current biggest number is 16348. It's really easy to figure out without instructions, but it makes you think."
5,"December 13, 2015","A very good game to keep you occupied It's perfect for when you have 2-3 minutes to waste waiting for someone. Trouble is that when playing on the big boards it will take a very long time before the game gets challenging. Like... Months. I've been playing it for over 6 months on the 6x6 board and I got to the 272k tile. It gets a bit mo...Full ReviewIt's perfect for when you have 2-3 minutes to waste waiting for someone. Trouble is that when playing on the big boards it will take a very long time before the game gets challenging. Like... Months. I've been playing it for over 6 months on the 6x6 board and I got to the 272k tile. It gets a bit more interesting just before you combine everything, but after that it's clear sailing again. Still, like I said, great game to burn a bit of time. And the new undo update is perfect!"
5,"March 3, 2018"," Love this game! I call this the forever game. It's great for when you have downtime, while standing in lines, waiting for people, etc. I have been playing for over a year now and just got the 16 million block. Playing against bf so he's just as addicted as I am. It's amazing how many others also pla...Full ReviewLove this game! I call this the forever game. It's great for when you have downtime, while standing in lines, waiting for people, etc. I have been playing for over a year now and just got the 16 million block. Playing against bf so he's just as addicted as I am. It's amazing how many others also play this game (optometrist assistant, waiters, etc). People will regularly comment on the where they are in the game when they see us playing."
3,"December 11, 2015",RAM eater It's a great game and playing on a 6x6 board is Zen-like but for such a simple game it eats battery like no other. I just about can't play unless I'm either plugged in or I accept my phone's premature death.
3,"August 30, 2016",Too easy It's fun but there is no challenge. I'm watching TV playing this without really trying and I got whatever 2048 times 16 is. I thought it was a fluke but I'm playing again and it is too easy. Not challenging enough. Embarrassed that I posted my results on Facebook. A baby could do this
5,"February 17, 2016","2048 on Steroids This was CRAZY!!! It's easier than the original cuz it has a bigger grid and is more forgiving if you make a mistake. It's also harder because the tiles are more spread out, and there's more opportunity for them to build up into a massive staircase shape. Overall, a great game and challenging enough...Full ReviewThis was CRAZY!!! It's easier than the original cuz it has a bigger grid and is more forgiving if you make a mistake. It's also harder because the tiles are more spread out, and there's more opportunity for them to build up into a massive staircase shape. Overall, a great game and challenging enough, but I'm not sure if it's better than the original. Maybe adding in 8 being spawned as well as 2 and 4?"
2,"June 3, 2016",Never ends Been playing for 4 days and the game never ends. It's nearly impossible to lose. I wish it would just be over so I could know what my high score is. Past 2 million points and still going
3,"January 18, 2017", I downloaded a few days ago and still playing my first game. There is no end and it's not challenging at all. I prefer the original 2048.  I do hate how slow the tiles move. I feel like I'm playing in slow motion and falling asleep while doing it.
5,"October 21, 2016","Great stress-reliever Whenever I have a tough situation going on, I automatically go to this. It helps me think subconsciously about a problem and I am then quickly able to find a solution. Thanks so much for making this app! Would love a response."
